word, core, background
breeze              , 0.00010377, 6.0804e-30
patient             , 0.00020754, 6.0804e-30
thirumangalam       , 0.00041508, 6.0804e-30
nama                , 1.0377e-29, 6.0804e-05
sambar              , 0.00010377, 6.0804e-30
vannipakkam         , 0.00010377, 6.0804e-30
maruam              , 0.00010377, 6.0804e-30
alladi              , 5.1885e-05, 3.0402e-05
hari                , 1.5397e-11, 6.0804e-05
ainsley             , 0.00010377, 6.0804e-30
computing           , 1.4978e-12, 6.0804e-05
manikanda           , 0.00010377, 6.6142e-16
ramakrishnan        , 0.00010377, 6.0804e-30
payasumbakkam       , 0.00010377, 6.0804e-30
karikalan           , 0.00031131, 6.0804e-30
mars                , 0.00041508, 4.3104e-12
arani               , 0.00010377, 1.4398e-09
nageswarar          , 0.00010377, 6.0804e-30
limits              , 4.8155e-08, 6.0776e-05
vehicle             , 4.1294e-08, 0.00012158
scope               , 5.1885e-05, 3.0402e-05
wedding             , 6.9703e-05, 8.0766e-05
tamilnadu           , 0.00012029, 0.00029434
sowcarpet           , 0.00010377, 6.0804e-30
teacher             , 0.00031131, 1.9191e-12
somasundaram        , 0.00031131, 6.0804e-30
sis                 , 0.00010377, 6.0804e-30
gill                , 0.00072639, 6.0804e-30
nalluthambi         , 5.1885e-05, 3.0402e-05
cognizant           , 0.00041508, 6.0804e-30
irumbiliyur         , 0.00010377, 6.0804e-30
thuraipakkam        , 0.00010377, 6.0804e-05
ibaco               , 0.00010377, 6.0804e-30
rescue              , 0.00031131, 4.0504e-19
elephant            , 0.0010377, 8.1007e-20
auditorium          , 6.5289e-19, 0.00054724
bbq                 , 1.0377e-29, 6.0804e-05
and                 , 3.3947e-21, 0.0040131
naigar              , 1.0377e-29, 6.0804e-05
arch                , 1.1095e-27, 0.00024322
rajambal            , 0.00010377, 6.0804e-30
congress            , 0.00010377, 6.0804e-30
nendukuppam         , 0.00010377, 6.0804e-30
homes               , 1.1747e-29, 0.00018241
tega                , 0.00010377, 6.0804e-30
independent         , 3.3815e-05, 4.099e-05
madanankuppam       , 0.00010377, 6.0804e-30
xavier              , 0.00041508, 6.0804e-30
usis                , 0.00010377, 6.0804e-30
thiraviam           , 0.00010377, 6.0804e-30
kanakaraja          , 0.00010377, 6.0804e-30
peoples             , 0.00010377, 6.0804e-30
shetty              , 3.62e-17, 6.0804e-05
cub                 , 0.00010377, 6.0804e-30
tatvaloka           , 0.00010377, 6.0804e-30
teachers            , 0.00031131, 6.0804e-30
nsc                 , 0.00020754, 6.0804e-30
varada              , 0.00010377, 6.0804e-30
tvh                 , 1.0377e-29, 0.00012161
cad                 , 2.9657e-13, 0.00012161
work                , 1.1487e-15, 0.00012161
andal               , 0.00041508, 6.0804e-30
alexander           , 0.00031131, 6.0804e-30
chokkalingam        , 0.00010377, 6.0804e-30
mattas              , 0.00010377, 6.0804e-30
78th                , 0.00010377, 6.0804e-30
bobbili             , 0.00010377, 8.6003e-18
buy                 , 6.0435e-10, 0.00012161
journalism          , 5.0634e-05, 3.1135e-05
skylab              , 0.00010377, 6.0804e-30
tidel               , 0.00010377, 6.0804e-30
karting             , 2.5942e-05, 4.5603e-05
fruit               , 1.1526e-24, 0.00018241
chellammal          , 0.00013359, 0.00010414
audco               , 0.00010377, 6.0804e-30
daffodil            , 0.00010377, 6.0804e-30
kudiekura           , 1.0377e-29, 6.0804e-05
masilamani          , 0.00051885, 6.0804e-30
sachidanantha       , 0.00010376, 3.4672e-09
kalathumettu        , 0.00010377, 6.0804e-30
cafe                , 4.8058e-16, 0.00072965
pallikaranai        , 0.00030224, 0.00024853
eastern             , 5.1885e-05, 3.0402e-05
side                , 1.0377e-29, 6.0804e-05
turn                , 6.3662e-17, 0.00012161
rostrevor           , 0.00010377, 6.0804e-30
kareen              , 5.1885e-05, 3.0402e-05
88                  , 5.1885e-05, 3.0402e-05
logos               , 0.00010377, 6.0804e-30
arupadai            , 0.00010377, 6.0804e-30
swamigal            , 0.00010377, 6.0804e-30
city                , 0.00039818, 0.00073955
146                 , 0.00010377, 6.0804e-30
furniture           , 4.0022e-05, 3.7353e-05
nathan              , 0.00031131, 6.0804e-30
carpenter           , 0.00010377, 6.0804e-30
avichi              , 0.00020754, 6.0804e-30
skating             , 0.00016297, 8.6918e-05
bhaskara            , 0.00010377, 6.0804e-30
rajamannar          , 0.00010377, 6.0804e-30
issac               , 0.00010377, 6.0804e-30
sannati             , 0.00010377, 6.0804e-30
channel             , 5.1885e-05, 3.0402e-05
the                 , 0.00011729, 0.001573
funkjazz            , 0.00010377, 6.0804e-30
venkatachala        , 0.00034735, 0.00010049
feet                , 1.0377e-29, 0.00036482
sridharsclinic      , 0.00010377, 6.0804e-30
agriculturists      , 0.00010377, 6.0804e-30
vinayakapuram       , 0.00010377, 6.0804e-30
kuttai              , 0.00020754, 6.0804e-30
alacrity            , 5.1885e-05, 3.0402e-05
kannnapiran         , 0.00010377, 6.0804e-30
viaduct             , 1.0377e-29, 6.0804e-05
sweets              , 9.4747e-05, 0.00067413
rangappa            , 0.00010377, 6.0804e-30
needs               , 1.0377e-29, 6.0804e-05
pillar              , 0.00018038, 0.00013752
samudra             , 0.00020754, 6.0804e-30
pallavan            , 0.00041508, 6.0804e-30
chamiers            , 0.00010377, 6.0804e-05
nanak               , 0.00041508, 6.0804e-30
yoga                , 9.6335e-28, 0.00024322
ka                  , 0.00010377, 0.00048643
andiappan           , 0.00020754, 6.0804e-30
housing             , 1.083e-07, 0.00036476
practice            , 0.00010377, 1.2652e-16
dam                 , 0.00010377, 6.0804e-30
piludivakkam        , 0.00010377, 6.0804e-30
chimpanzee          , 0.00010377, 6.0804e-30
raintree            , 0.00020754, 6.0804e-30
marriyamman         , 0.00010377, 6.0804e-30
reserve             , 0.0002454, 0.00022103
maxworth            , 0.00051885, 1.6052e-15
wonton              , 0.00010377, 6.0804e-30
karumariamman       , 0.00010377, 6.0804e-30
vengambakkam        , 0.00031131, 6.0804e-30
tulukanathamman     , 0.00010377, 6.0804e-30
thillai             , 1.0377e-29, 0.00012161
j6                  , 0.00010377, 6.0804e-30
vadamalai           , 0.00031131, 6.0804e-30
univercel           , 0.00010377, 6.0804e-30
town                , 0.00072639, 6.0804e-30
radhanagar          , 0.00010377, 6.0804e-30
77th                , 0.00020754, 6.0804e-30
ramya               , 0.00010377, 6.0804e-30
xcellent            , 0.00010377, 6.0804e-30
engg                , 0.00010377, 0.00024322
square              , 0.00027917, 0.00050526
ssv                 , 0.00031131, 6.0804e-30
vetenaz             , 0.00010377, 6.0804e-30
jubliee             , 0.00010377, 6.0804e-30
65th                , 0.00010377, 6.0804e-30
ponniyamman         , 0.00010377, 6.0804e-30
pappathi            , 0.00010377, 6.0804e-30
blue                , 0.00016705, 0.00014533
paari               , 0.00010377, 6.0804e-30
fatima              , 0.00010377, 6.0804e-30
arivigam            , 0.00010377, 6.0804e-30
scan                , 0.00010377, 6.0804e-30
sundar              , 0.00020754, 6.0804e-30
emilleth            , 5.1885e-05, 3.0402e-05
appolo              , 0.00032407, 0.00017494
enter               , 0.00010377, 6.0804e-30
nellai              , 0.00010377, 6.0804e-30
veera               , 7.7251e-05, 0.00044117
judges              , 0.00020754, 6.0804e-30
shankaran           , 0.00010377, 6.0804e-30
thanthai            , 0.00020754, 6.0804e-30
shivasundar         , 0.00010377, 6.0804e-30
indrapuri           , 0.00010377, 6.0804e-30
gss                 , 0.00010377, 6.0804e-30
kasturi             , 0.00083016, 6.0804e-30
vangaraman          , 0.00010377, 6.0804e-30
vidyalaya           , 1.5791e-28, 0.0010337
jumma               , 0.00020754, 6.0755e-20
venkateha           , 1.3342e-05, 5.2986e-05
bhaira              , 5.1885e-05, 3.0402e-05
muthaiyva           , 0.00020754, 5.9049e-15
chitapakkam         , 0.00010377, 6.0804e-30
meals               , 0.00010377, 6.0804e-30
shanmugarayan       , 0.00010377, 6.0804e-30
tt                  , 5.1885e-05, 3.0402e-05
andoor              , 0.00010377, 6.0804e-30
savadi              , 1.0377e-29, 0.00012161
gold                , 2.1338e-17, 0.00018241
echankuzhi          , 0.00010377, 3.6723e-18
kannimoola          , 1.1697e-17, 6.0804e-05
rr                  , 0.00020754, 6.0804e-30
velayuda            , 0.00010377, 6.0804e-30
mall                , 1.1618e-06, 0.00036414
gokulam             , 0.00031131, 6.0804e-30
20th                , 0.00055786, 3.7943e-05
dwarka              , 0.00010377, 6.0804e-30
manapakkam          , 0.0010972, 0.00014755
etps                , 0.00010321, 6.113e-05
gandhinagar         , 0.00031131, 3.9964e-18
indiraniammal       , 0.00010377, 6.0804e-30
swasthik            , 0.00010377, 6.0804e-30
telugu              , 0.00010377, 6.0804e-30
tnscb               , 0.00041508, 3.1718e-10
ekambara            , 1.0377e-29, 0.00012161
pon                 , 1.2416e-29, 0.00012161
seeyaliamman        , 0.00020754, 6.0804e-30
mudaliar            , 2.0183e-11, 0.00012161
mosque              , 0.00086551, 0.00052652
muthuvelar          , 0.00010377, 6.0804e-30
naidu               , 0.00055814, 0.00046341
mullai              , 0.00041508, 6.0804e-30
alayam              , 6.2251e-16, 0.00012161
riderz              , 3.459e-05, 4.0536e-05
bagh                , 8.7502e-05, 0.00013114
muthukaadu          , 0.00010377, 6.0804e-30
redhills            , 0.00020754, 6.0804e-30
siddha              , 0.00010377, 6.0804e-30
swamy               , 0.00012891, 0.0010189
urapakkam           , 0.00041508, 6.0804e-30
private             , 8.2478e-25, 0.00054724
subash              , 0.00030174, 5.6096e-06
marudeeswarar       , 0.00010377, 6.0804e-30
rottiers            , 0.00010377, 6.0804e-30
veerabadran         , 0.00020754, 6.0804e-30
chinasamy           , 5.1885e-05, 3.0402e-05
karian              , 1.5779e-11, 6.0804e-05
heart               , 7.1553e-13, 0.00036482
thaali              , 0.00010377, 6.0804e-30
suburayan           , 0.00010377, 6.0804e-30
drseetharaman       , 0.00010377, 6.0804e-30
b                   , 0.00023741, 0.00022571
madan               , 0.00010377, 6.0804e-30
dbk                 , 0.00010377, 6.0804e-30
nallur              , 3.2985e-05, 4.1476e-05
rangan              , 1.0377e-29, 0.00024322
kannappan           , 0.00010377, 6.0804e-30
sp                  , 0.00031131, 1.9728e-16
vyasar              , 0.00010377, 6.0804e-30
george              , 0.0007461, 0.00029247
philips             , 0.00010377, 6.0804e-30
testing             , 0.00010377, 6.0804e-30
thandurai           , 0.00010377, 6.0804e-30
proteins            , 5.1885e-05, 3.0402e-05
16th                , 0.0012452, 1.5238e-11
cooper              , 5.1885e-05, 3.0402e-05
ponnoswamy          , 5.1885e-05, 3.0402e-05
muniappan           , 0.00010377, 6.0804e-30
azhagiri            , 0.00010378, 6.08e-05
office              , 0.00063744, 0.0054637
traders             , 0.00010222, 9.0643e-07
pankajam            , 2.3713e-09, 0.00012161
z                   , 0.00010377, 6.0804e-30
icf                 , 0.0015565, 6.0804e-30
extension           , 2.4312e-13, 0.0011553
doctor              , 3.8229e-23, 0.0015201
habibullah          , 0.00031131, 6.0804e-30
thirthangal         , 0.00010377, 6.0804e-30
munro               , 0.00010377, 6.0804e-30
ponnambala          , 1.0377e-29, 6.0804e-05
kavimani            , 0.00010377, 6.0804e-30
annagem             , 0.00010377, 6.0804e-30
kesari              , 0.00031131, 6.0804e-30
kalaivani           , 0.00010377, 6.0804e-30
sadayappa           , 0.00020754, 6.0804e-30
hanumanthan         , 0.00010377, 6.0804e-30
pco                 , 0.00010377, 6.0804e-30
guruswamy           , 0.00031131, 6.0804e-30
kamdar              , 0.00020754, 6.0804e-30
route               , 1.0378e-29, 6.0804e-05
covent              , 1.0377e-29, 6.0804e-05
mari                , 0.00020754, 6.0804e-30
merchant            , 1.0377e-29, 6.0804e-05
krishnampet         , 5.1885e-05, 3.0402e-05
chief               , 5.1885e-05, 3.0402e-05
gowri               , 0.00020754, 6.0804e-30
athur               , 0.00020754, 6.0804e-30
wheels              , 0.00010377, 6.0804e-30
inayath             , 0.00010377, 6.0804e-30
demi                , 1.0377e-29, 0.00012161
sarathi             , 0.00051885, 6.0804e-30
press               , 2.543e-14, 0.00024322
jj                  , 0.00031131, 6.0804e-30
anthony             , 0.00010377, 6.0804e-30
b9                  , 0.00010377, 6.0804e-30
usam                , 0.00031131, 2.6597e-18
nayanar             , 0.00010378, 6.08e-05
deepa               , 5.1885e-05, 3.0402e-05
jayanth             , 0.00020754, 4.4554e-19
kalathiyappan       , 0.00010377, 6.0804e-30
balajee             , 0.00010377, 6.0804e-30
bharathy            , 0.00041508, 6.0804e-30
curries             , 5.1885e-05, 3.0402e-05
muthurangam         , 0.00010377, 6.0804e-30
keerthi             , 0.00010378, 6.0801e-05
71st                , 0.00010377, 6.0804e-30
rights              , 4.4332e-05, 3.4828e-05
dhanraj             , 0.00010377, 6.0804e-30
science             , 8.7404e-05, 0.00073924
raghupati           , 5.1885e-05, 3.0402e-05
signature           , 0.00010377, 6.0804e-30
kaari               , 0.00010377, 6.0804e-30
stw                 , 0.00010377, 6.0804e-30
agaram              , 0.00010377, 0.00018241
wall                , 0.00020754, 6.0804e-30
faridas             , 0.00010377, 6.0804e-30
esthell             , 5.1885e-05, 9.1206e-05
hastthinapuram      , 0.00010377, 6.0804e-30
consulate           , 1.0377e-29, 0.00018241
jamia               , 4.7177e-05, 3.316e-05
tasmac              , 0.00010378, 6.0799e-05
nagathakoil         , 0.00010377, 6.0804e-30
fertility           , 0.00010377, 6.0804e-30
hardware            , 0.00010377, 6.0804e-30
cemetery            , 0.00041104, 0.0005496
eschol              , 0.00010377, 6.0804e-30
karnataka           , 0.00031131, 8.2351e-17
subiksha            , 5.1885e-05, 3.0402e-05
pool                , 0.00028035, 0.00038296
specialist          , 0.00010377, 6.0804e-30
79                  , 5.1885e-05, 3.0402e-05
ayurveda            , 0.00010377, 6.0804e-30
extn                , 1.0377e-29, 0.00018241
avanna              , 0.00010377, 6.0804e-30
polaris             , 0.00010377, 6.0804e-30
anbagam             , 0.00010377, 6.0804e-30
muthumari           , 0.00010377, 6.0804e-30
venugopals          , 6.8573e-09, 6.08e-05
pedariyar           , 0.00020754, 6.0804e-30
anagaputhur         , 0.00010367, 6.0654e-08
sh107               , 1.0377e-29, 6.0804e-05
seluandhan          , 0.00010377, 6.0804e-30
childrens           , 0.00027268, 0.00026585
naramban            , 0.00010377, 6.0804e-30
melody              , 0.00010377, 6.0804e-30
thoraipakkam        , 0.00010377, 6.0804e-30
pooniakool          , 0.00010377, 6.0804e-30
shekinah            , 0.00010377, 6.0804e-30
appakkannu          , 0.00010377, 6.0804e-30
wipro               , 0.00010377, 0.00012161
charukesi           , 0.00010377, 6.0804e-30
harshness           , 3.1988e-05, 4.2061e-05
aloha               , 5.1885e-05, 3.0402e-05
kelambalkam         , 0.00010377, 6.0804e-30
dhamodharan         , 0.00010377, 6.0804e-30
padmanaban          , 0.00010377, 6.0804e-30
sayer               , 0.00010377, 6.0804e-30
kottam              , 3.5028e-19, 0.00018241
judge               , 1.0377e-29, 6.0804e-05
kasim               , 0.00010377, 6.0804e-30
ramanuja            , 0.00010377, 6.0804e-30
dera                , 1.0377e-29, 6.0804e-05
hindu               , 0.0011292, 0.00018957
shankarlal          , 0.00010377, 6.0804e-30
printing            , 0.00020754, 6.0804e-30
capital             , 0.00010377, 6.0804e-30
maritime            , 0.00010377, 6.0804e-30
pepper              , 0.00010377, 6.0804e-30
staff               , 0.00022673, 0.00011036
bosco               , 0.00031131, 6.0804e-30
registar            , 1.0377e-29, 6.0804e-05
vivekanada          , 0.00010377, 6.0804e-30
bharathiar          , 0.00010377, 6.0804e-30
claret              , 0.00010377, 6.0804e-30
perari              , 0.00010377, 6.0804e-30
acharappan          , 0.00010377, 6.0804e-30
not                 , 3.4399e-05, 4.0648e-05
f7                  , 0.00010377, 6.0804e-30
pwd                 , 0.00031131, 6.0804e-30
vi                  , 1.0377e-29, 0.00054724
division            , 0.00020754, 6.0804e-30
thoppa              , 0.00010377, 6.0804e-30
fragrances          , 1.0377e-29, 0.00012161
ellaiamman          , 0.0010377, 6.0804e-30
prasan              , 5.1885e-05, 3.0402e-05
